CONSECUTIVO,ID_ENCUESTA,CE_ACCESSIBILITY,CE_CSAT,CE_VALUEFORMONEY,EM_IMMEDIATEATTENTION,EM_NURSING,EM_DOCTOR,EM_OVERALL,AD_TIME,AD_TARRIFFPACKAGESEXPLAINATION,AD_STAFFATTITUDE,INR_ROOMCLEANLINESS,INR_ROOMPEACE,INR_ROOMEQUIPMENT,INR_ROOMAMBIENCE,FNB_FOODQUALITY,FNB_FOODDELIVERYTIME,FNB_DIETICIAN,FNB_STAFFATTITUDE,AE_ATTENDEECARE,AE_PATIENTSTATUSINFO,AE_ATTENDEEFOOD,DOC_TREATMENTEXPLAINATION,DOC_ATTITUDE,DOC_VISITS,DOC_TREATMENTEFFECTIVENESS,NS_CALLBELLRESPONSE,NS_NURSESATTITUDE,NS_NURSEPROACTIVENESS,NS_NURSEPATIENCE,OVS_OVERALLSTAFFATTITUDE,OVS_OVERALLSTAFFPROMPTNESS,OVS_SECURITYATTITUDE,DP_DISCHARGETIME,DP_DISCHARGEQUERIES,DP_DISCHARGEPROCESS,DIASINTERNADO,SCORENPS,NPS
153,7216,3,3,3,4,4,4,4,4,3,3,3,3,2,3,2,2,3,4,3,3,2,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,8,Passive
154,6215,3,3,3,4,4,4,4,2,1,2,3,3,3,3,2,3,2,3,2,2,1,3,2,3,2,4,3,3,3,3,3,2,2,3,2,5,7,Passive
155,55835,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,9,Promotor
156,6210,4,4,3,4,4,4,4,3,3,3,2,3,3,2,3,3,3,3,3,3,3,4,4,3,3,4,4,4,4,4,4,3,3,4,4,3,9,Promotor
157,12229,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,8,Passive
158,15708,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,10,Promotor
159,90107,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,10,Promotor
160,90106,3,3,3,3,4,4,3,3,3,4,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,1,9,Promotor
161,59629,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,9,Promotor
162,6815,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,9,Promotor
163,41177,3,3,3,4,4,4,4,3,3,4,4,3,4,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,9,Promotor
164,53504,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,8,Passive
165,18939,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,3,3,3,4,4,4,3,2,4,3,4,4,4,3,3,3,3,3,4,4,4,10,Promotor
166,8842,3,3,2,3,3,2,3,1,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,1,3,2,2,2,1,7,Passive
167,58936,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
168,58937,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,8,Passive
169,7669,4,4,3,4,4,4,4,4,3,4,3,2,4,3,3,2,3,3,4,4,3,4,4,4,4,3,4,4,4,4,4,3,2,4,3,4,7,Passive
170,7668,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
171,80815,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,10,Promotor
172,58682,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,6,10,Promotor
173,58680,4,3,3,4,4,4,3,3,3,3,1,2,2,1,2,1,1,4,3,2,1,2,2,2,2,2,4,2,2,4,4,4,3,3,3,3,7,Passive
174,58681,3,3,3,3,3,4,3,3,3,3,3,2,3,2,2,3,3,3,3,3,2,4,4,3,3,3,3,3,3,3,3,3,2,3,3,3,8,Passive
175,54901,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,10,Promotor
176,64735,3,3,3,4,4,4,4,3,3,3,4,4,3,3,3,3,3,3,4,3,3,4,4,3,4,4,4,4,4,4,4,4,3,3,3,3,6,Detractor
177,40222,2,3,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,8,Passive
178,24550,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,9,Promotor
179,24553,4,3,3,1,4,4,2,3,2,4,4,4,3,4,3,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,3,3,3,8,Passive
180,24552,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,5,10,Promotor
181,24555,3,4,3,4,4,4,4,3,3,3,4,4,3,4,4,4,3,4,4,4,4,3,4,4,3,4,4,3,4,3,3,3,3,3,3,3,10,Promotor
182,24557,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,9,Promotor
183,33241,4,3,3,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,3,4,3,3,4,3,3,3,4,4,3,4,3,3,3,4,4,4,9,Promotor
184,63932,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,10,Promotor
185,88987,4,4,4,4,3,4,3,4,3,3,2,1,3,3,1,4,3,3,4,4,2,4,4,4,3,3,4,4,4,4,3,4,2,3,3,7,10,Promotor
186,72138,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,3,3,3,3,2,6,Detractor
187,30336,3,3,3,4,4,4,4,3,3,4,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,8,Passive
188,8717,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,10,Promotor
189,34309,4,3,3,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,8,Passive
190,34308,3,4,4,4,4,4,4,3,3,4,3,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,9,Promotor
191,82387,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,6,Detractor
192,76163,4,3,2,4,4,4,4,3,3,4,4,3,4,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,10,8,Passive
193,31576,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,9,Promotor
194,50886,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,10,Promotor
195,44800,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
196,72394,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,5,Detractor
197,38364,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,9,Promotor
198,5610,4,4,4,4,4,4,4,4,4,4,3,2,3,3,3,3,4,3,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
199,89111,4,4,3,4,4,4,4,4,4,4,4,4,3,3,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,8,Passive
200,70117,4,3,3,4,4,4,4,4,3,4,3,3,4,3,3,3,3,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,2,4,3,4,7,Passive
201,5715,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,4,3,4,4,4,3,3,4,4,4,3,3,3,1,10,Promotor
202,11568,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,10,Promotor
203,22245,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
204,22240,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,0,9,Promotor
205,25040,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,9,Promotor
206,25734,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
207,66433,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,10,Promotor
208,25045,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,10,Promotor
209,25047,2,3,3,4,4,4,4,4,3,3,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,4,4,4,3,3,3,2,8,Passive
210,88858,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,8,Passive
211,63797,4,3,3,4,4,4,4,3,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,9,Promotor
212,80482,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,4,4,4,4,4,4,3,3,3,6,9,Promotor
213,56456,4,3,3,4,4,4,4,4,4,4,4,4,4,4,1,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,Passive
214,73449,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,4,4,4,4,4,4,3,3,3,6,9,Promotor
215,57278,3,3,3,4,4,4,4,3,3,4,4,4,4,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,9,Promotor
216,57271,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,Promotor
217,19918,4,3,2,4,4,4,3,1,3,3,4,3,4,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,1,4,3,4,7,Passive
218,32070,3,3,3,4,4,4,3,3,3,3,3,1,3,3,2,3,3,3,3,3,3,4,4,3,3,4,4,3,3,4,3,3,2,1,2,4,7,Passive
219,88044,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,8,Passive
220,90799,4,3,3,4,3,3,3,4,3,4,4,3,3,3,3,3,3,3,4,4,3,4,4,4,3,3,3,3,2,4,4,4,3,3,3,6,7,Passive
221,69992,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,16,10,Promotor
222,69991,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,8,7,Passive
223,9508,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,0,9,Promotor
224,57413,3,3,3,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,3,4,3,4,3,3,3,5,6,Detractor
225,65523,4,3,4,4,4,4,3,4,4,4,3,3,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,10,Promotor
226,49091,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,10,Promotor
227,49090,4,3,3,4,4,4,4,3,3,3,1,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,3,3,3,3,3,3,3,3,5,8,Passive
228,49093,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,9,Promotor
229,49095,4,3,3,4,4,4,4,3,3,3,3,2,2,3,2,2,3,2,2,3,2,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,9,Promotor
230,49097,4,3,3,4,4,4,4,3,3,4,3,3,3,3,3,3,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,8,Passive
231,57175,4,4,3,4,4,4,4,3,4,4,4,4,4,4,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,Detractor
232,83894,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,4,8,Passive
233,43147,4,4,4,4,4,4,4,3,3,3,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,8,Passive
234,93482,4,4,4,4,4,4,4,4,4,4,4,3,3,4,2,2,4,4,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,10,Promotor
235,43148,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,9,Promotor
236,69191,4,4,3,4,4,4,4,3,3,4,2,2,2,2,2,2,3,4,3,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,1,9,Promotor
237,74689,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,9,Promotor
238,58054,3,3,3,4,4,4,4,3,3,3,3,3,3,2,2,1,1,3,2,3,1,4,4,4,4,4,4,4,4,4,3,3,2,2,2,3,8,Passive
239,22523,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,4,4,4,4,9,Promotor
240,10761,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,7,9,Promotor
241,10762,4,3,3,4,4,4,4,4,4,4,4,4,4,3,1,3,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
242,53979,4,3,3,4,4,4,4,4,3,3,3,4,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,6,9,Promotor
243,70130,4,3,3,4,4,4,4,1,4,3,3,1,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,1,8,Passive
244,18893,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,10,Promotor
245,14867,4,4,4,4,4,4,4,3,3,2,3,3,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,3,3,4,4,4,4,1,3,2,9,Promotor
246,14865,4,4,4,4,4,4,3,4,3,4,3,3,4,3,2,3,3,3,3,3,3,3,3,2,3,4,4,4,4,3,4,4,3,4,3,4,10,Promotor
247,71513,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,9,Promotor
248,14869,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
249,60433,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
250,30439,3,3,3,4,4,4,4,3,3,4,4,3,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,8,Passive
251,87295,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,7,Passive
252,64739,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,7,Passive
253,18769,4,3,3,4,4,4,4,4,3,4,4,2,4,4,2,2,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,2,4,3,5,9,Promotor
254,54198,3,3,3,4,4,4,3,3,3,3,2,1,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,10,7,Passive
255,86061,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
256,54194,4,3,2,4,4,4,4,1,3,4,3,2,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,1,1,1,3,10,Promotor
257,45840,4,4,4,4,4,4,4,2,2,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
258,27800,4,4,3,3,4,4,4,3,3,3,3,4,4,4,2,2,3,4,4,4,3,4,4,4,3,2,3,4,4,4,4,4,3,4,4,2,10,Promotor
259,20277,4,4,2,4,4,4,4,3,3,4,4,4,3,4,1,3,3,4,4,3,1,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,10,Promotor
260,38193,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,Promotor
261,83634,3,3,3,4,4,4,4,2,4,3,4,4,4,4,1,3,4,4,4,4,4,4,3,3,3,4,4,4,4,4,3,4,3,2,3,1,0,Detractor
262,16746,3,3,3,4,4,4,4,2,1,3,3,3,3,3,3,3,3,3,4,4,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,2,8,Passive
263,72546,4,4,4,4,4,4,4,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,8,Passive
264,67168,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,10,Promotor
265,87366,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,8,Passive
266,29299,3,3,3,4,4,4,4,3,3,3,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,8,Passive
267,29294,4,3,4,4,4,4,4,4,4,4,3,3,4,4,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,7,10,Promotor
268,68801,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,10,Promotor
269,23073,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,7,Passive
270,47230,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
271,23075,4,3,4,4,4,4,4,3,3,3,3,3,3,3,2,3,2,3,4,4,3,4,4,4,4,3,4,3,3,4,3,4,1,2,1,3,8,Passive
272,59547,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,9,Promotor
273,50707,4,3,3,4,4,4,4,3,3,3,3,3,3,4,3,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,3,9,Promotor
274,60437,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,23,10,Promotor
275,15110,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,7,Passive
276,39571,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
277,29129,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
278,24261,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
279,8031,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,9,Promotor
280,72275,4,3,4,3,3,3,3,3,2,3,3,4,3,3,2,3,3,3,3,3,2,4,4,4,3,4,4,3,3,3,4,3,3,3,3,9,8,Passive
281,8032,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,8,9,Promotor
282,34533,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,4,4,4,5,10,Promotor
283,8520,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,10,Promotor
284,8527,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
285,12585,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,4,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,8,Passive
286,35917,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,3,4,4,4,4,4,5,9,Promotor
287,50470,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,9,Promotor
288,86655,4,4,3,4,4,4,3,4,3,3,4,3,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
289,35912,4,3,3,4,4,4,4,4,3,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,8,Passive
290,86650,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,4,3,3,9,Promotor
291,50479,3,3,3,3,4,4,3,4,3,4,3,2,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,5,8,Passive
292,50478,4,3,3,3,4,4,4,1,2,2,2,3,3,3,3,3,2,3,3,3,2,4,4,3,4,4,4,4,4,4,4,3,2,2,2,0,6,Detractor
293,86658,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,9,Promotor
294,35918,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,8,10,Promotor
295,66562,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,10,Promotor
296,89493,4,3,3,4,4,4,4,3,3,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,9,Promotor
297,58073,4,3,3,4,4,4,4,4,2,3,3,3,4,3,3,3,4,4,3,3,3,3,3,3,3,4,4,3,3,3,2,3,2,3,3,5,6,Detractor
298,89497,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,10,Promotor
299,22654,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,7,Passive
300,65067,3,3,3,4,3,4,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,9,Promotor
301,26542,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,8,Passive
302,23384,3,3,3,4,4,4,4,4,4,4,4,4,3,4,3,3,3,4,4,4,3,4,4,4,3,4,4,3,3,4,3,4,3,4,4,5,8,Passive
303,24762,4,4,4,4,4,4,4,3,2,3,4,4,3,4,3,3,2,4,4,3,1,4,4,4,4,3,3,3,3,4,4,4,2,3,2,2,10,Promotor
304,95826,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,7,10,Promotor
305,66781,4,3,2,4,4,4,4,3,3,4,4,4,4,4,3,3,3,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,3,3,3,1,7,Passive
306,55683,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,8,Passive
307,22037,4,3,3,4,4,4,4,3,3,4,4,3,3,3,3,3,4,4,3,3,3,4,3,4,4,4,3,3,4,3,3,3,3,4,3,3,7,Passive
308,61251,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
309,61253,3,4,3,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,Passive
310,61252,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,8,Passive
311,65206,3,3,3,2,2,3,2,2,3,3,2,2,2,3,3,2,3,2,2,3,2,3,3,3,3,1,2,2,2,3,1,3,1,2,2,5,8,Passive
312,65207,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,1,9,Promotor
